condition,frame,true_label,knn_ood_score,is_ood
normal,15290,0.0,6.220317363739014,0
normal,15300,0.0,5.426311492919922,0
normal,15310,0.0,6.076290416717529,0
normal,15320,0.0,5.302240085601807,0
normal,15330,0.0,5.3914306640625,0
normal,15340,0.0,5.861917877197266,0
normal,15350,0.0,5.136037540435791,0
normal,15360,0.0,5.159604263305664,0
normal,15370,0.0,5.387598609924316,0
normal,15380,0.0,5.48314266204834,0
normal,15390,0.0,5.285710144042969,0
normal,15400,0.0,5.929391765594483,0
normal,15410,0.0,6.347881317138672,0
normal,15420,0.0,6.102830219268799,0
normal,15430,0.0,5.732253360748291,0
normal,15440,0.0,5.745344829559326,0
normal,15450,0.0,5.9121476173400875,0
normal,15460,0.0,5.893547248840332,0
normal,15470,0.0,5.940561199188233,0
normal,15480,0.0,5.9055304527282715,0
normal,15490,0.0,6.2506184577941895,0
normal,15500,0.0,5.719389152526856,0
normal,15510,0.0,6.649804496765137,0
normal,15520,0.0,5.852103900909424,0
normal,15530,0.0,6.631722450256348,0
normal,15540,0.0,5.996358871459961,0
normal,15550,1.0,5.669939136505127,0
normal,15560,1.0,5.816942310333252,0
normal,15570,0.0,5.626738834381103,0
normal,15580,0.0,6.347010898590088,0
normal,15590,0.0,6.13243932723999,0
normal,15600,0.0,5.560113334655762,0
normal,15610,0.0,5.581832504272461,0
normal,15620,0.0,5.33528413772583,0
normal,15630,0.0,5.180347633361817,0
normal,15640,0.0,6.1857012748718265,0
normal,15650,0.0,5.708485794067383,0
normal,15660,0.0,6.1700481414794925,0
normal,15670,1.0,6.3440169334411625,0
normal,15680,1.0,6.357569313049316,0
normal,15690,1.0,5.918758583068848,0
normal,15700,0.0,6.882519626617432,0
normal,15710,0.0,7.181669425964356,0
normal,15720,0.0,6.6516471862792965,0
normal,15730,0.0,5.202702522277832,0
normal,15740,0.0,5.886466026306152,0
normal,15750,0.0,5.2051246643066404,0
normal,15760,0.0,5.026365470886231,0
normal,15770,0.0,4.953116607666016,0
normal,15780,0.0,5.14183235168457,0
normal,15790,0.0,5.7244771957397464,0
normal,15800,0.0,5.428573322296143,0
normal,15810,0.0,4.768479633331299,0
normal,15820,0.0,4.857619762420654,0
normal,15830,0.0,4.87616491317749,0
normal,15840,0.0,4.865225696563721,0
normal,15850,0.0,4.860311794281006,0
normal,15860,0.0,4.860311794281006,0
normal,15870,0.0,4.871022891998291,0
normal,15880,0.0,4.852884674072266,0
normal,15890,0.0,4.782253074645996,0
normal,15900,0.0,5.001711654663086,0
normal,15910,0.0,4.840494060516358,0
normal,15920,0.0,4.8884077072143555,0
normal,15930,0.0,4.887176036834717,0
normal,15940,0.0,4.887176036834717,0
normal,15950,0.0,4.887176036834717,0
normal,15960,0.0,4.890161514282227,0
normal,15970,0.0,5.095011806488037,0
normal,15980,0.0,5.298965263366699,0
normal,15990,0.0,5.608995532989502,0
normal,16000,0.0,4.976158523559571,0
normal,16010,0.0,5.07971076965332,0
normal,16020,0.0,5.079723834991455,0
normal,16030,0.0,5.277046012878418,0
normal,16040,0.0,5.128800773620606,0
normal,16050,0.0,5.846292304992676,0
normal,16060,0.0,6.391331005096435,0
normal,16070,0.0,6.27493724822998,0
normal,16080,0.0,6.390621185302734,0
normal,16090,0.0,6.660176753997803,0
normal,16100,0.0,6.604053497314453,0
normal,16110,0.0,5.962580585479737,0
normal,16120,0.0,5.8837377548217775,0
normal,16130,0.0,5.295828819274902,0
normal,16140,0.0,5.57128381729126,0
normal,16150,0.0,5.478382301330567,0
normal,16160,0.0,5.954684543609619,0
normal,16170,0.0,5.611423492431641,0
normal,16180,0.0,5.7210180282592775,0
normal,16190,0.0,6.051107406616211,0
normal,16200,0.0,5.885159111022949,0
normal,16210,0.0,5.822155952453613,0
normal,16220,0.0,5.778462505340576,0
normal,16230,0.0,5.763714218139649,0
normal,16240,0.0,5.811063957214356,0
normal,16250,0.0,5.772040843963623,0
normal,16260,0.0,5.709564304351806,0
normal,16270,0.0,5.884498405456543,0
normal,16280,0.0,5.6998388290405275,0
normal,16290,0.0,5.966630744934082,0
normal,16300,0.0,5.81069507598877,0
normal,16310,0.0,5.974487018585205,0
normal,16320,0.0,5.9380292892456055,0
normal,16330,0.0,5.925934982299805,0
normal,16340,0.0,5.905112934112549,0
normal,16350,0.0,5.900432682037353,0
normal,16360,0.0,5.85976209640503,0
normal,16370,0.0,5.855159664154053,0
normal,16380,0.0,5.880059432983399,0
normal,16390,0.0,5.840265560150146,0
normal,16400,0.0,5.787160396575928,0
normal,16410,0.0,5.552610301971436,0
normal,16420,0.0,5.823390102386474,0
normal,16430,0.0,5.942453098297119,0
normal,16440,0.0,5.986165618896484,0
normal,16450,0.0,5.783298015594482,0
normal,16460,0.0,6.303647232055664,0
normal,16470,0.0,6.518491172790528,0
normal,16480,0.0,6.187605285644532,0
normal,16490,0.0,5.812283229827881,0
normal,16500,0.0,5.984255123138428,0
normal,16510,0.0,5.516671371459961,0
normal,16520,0.0,5.561244773864746,0
normal,16530,0.0,5.519507312774659,0
normal,16540,0.0,6.089063835144043,0
normal,16550,0.0,5.777498245239258,0
normal,16560,0.0,5.779464817047119,0
normal,16570,0.0,5.620302772521972,0
normal,16580,0.0,5.759903144836426,0
normal,16590,0.0,5.602603244781494,0
normal,16600,0.0,5.597698974609375,0
normal,16610,0.0,5.621700954437256,0
normal,16620,0.0,5.423930835723877,0
normal,16630,0.0,5.382884120941162,0
normal,16640,0.0,5.809799098968506,0
normal,16650,0.0,5.23196964263916,0
normal,16660,0.0,5.198923110961914,0
normal,16670,0.0,5.198923110961914,0
normal,16680,0.0,5.198923110961914,0
normal,16690,0.0,5.198923110961914,0
normal,16700,0.0,5.198923110961914,0
normal,16710,0.0,5.493969917297363,0
normal,16720,0.0,5.25696439743042,0
normal,16730,0.0,5.393998813629151,0
normal,16740,0.0,5.254671478271485,0
normal,16750,0.0,5.877783870697021,0
normal,16760,0.0,6.230141830444336,0
normal,16770,0.0,5.916654968261719,0
normal,16780,0.0,5.539183044433594,0
normal,16790,0.0,5.783678245544434,0
normal,16800,0.0,6.667355537414551,0
normal,16810,0.0,6.400686264038086,0
normal,16820,0.0,5.360126304626465,0
normal,16830,0.0,6.800788497924804,0
normal,16840,0.0,7.269275283813476,0
normal,16850,0.0,5.789371490478516,0
normal,16860,0.0,6.261634254455567,0
normal,16870,0.0,5.623249912261963,0
normal,16880,0.0,6.991030693054199,0
normal,16890,1.0,5.935615158081054,0
normal,16900,0.0,5.504959774017334,0
normal,16910,0.0,5.400740337371826,0
normal,16920,0.0,5.312349414825439,0
normal,16930,0.0,5.314543724060059,0
normal,16940,0.0,5.524888610839843,0
normal,16950,0.0,5.389614868164062,0
normal,16960,0.0,5.198386001586914,0
normal,16970,1.0,5.678739166259765,0
normal,16980,1.0,6.257887554168701,0
normal,16990,1.0,5.802809810638427,0
normal,17000,1.0,5.689309215545654,0
normal,17010,1.0,5.811924266815185,0
normal,17020,1.0,5.891576480865479,0
normal,17030,1.0,6.1895448684692385,0
normal,17040,0.0,6.28290319442749,0
normal,17050,0.0,6.490219688415527,0
normal,17060,0.0,7.194172763824463,0
normal,17070,0.0,5.999502944946289,0
normal,17080,0.0,5.979904747009277,0
normal,17090,0.0,5.922600555419922,0
normal,17100,0.0,6.4318615913391115,0
normal,17110,0.0,6.971112251281738,0
normal,17120,0.0,7.1156737327575685,0
normal,17130,0.0,7.141662883758545,0
normal,17140,0.0,7.141662883758545,0
normal,17150,0.0,7.141662883758545,0
normal,17160,0.0,7.162176132202148,0
normal,17170,0.0,7.007583999633789,0
normal,17180,0.0,6.818572998046875,0
normal,17190,0.0,7.116619682312011,0
normal,17200,0.0,6.174306106567383,0
normal,17210,0.0,6.436408138275146,0
normal,17220,0.0,5.794310569763184,0
normal,17230,1.0,6.699188232421875,0
normal,17240,0.0,6.591784572601318,0
normal,17250,0.0,6.615448093414306,0
normal,17260,0.0,6.3296503067016605,0
normal,17270,0.0,5.692157936096192,0
normal,17280,0.0,5.993554401397705,0
normal,17290,0.0,5.96614294052124,0
normal,17300,0.0,5.307656955718994,0
normal,17310,0.0,6.181780052185059,0
normal,17320,0.0,5.8243937492370605,0
normal,17330,0.0,5.892927169799805,0
normal,17340,0.0,5.83765754699707,0
normal,17350,0.0,5.83765754699707,0
normal,17360,0.0,5.83765754699707,0
normal,17370,0.0,5.83765754699707,0
normal,17380,0.0,5.83765754699707,0
normal,17390,0.0,5.83765754699707,0
normal,17400,0.0,5.83765754699707,0
normal,17410,0.0,5.83765754699707,0
normal,17420,0.0,5.83765754699707,0
normal,17430,0.0,5.83765754699707,0
normal,17440,0.0,5.83765754699707,0
normal,17450,0.0,5.83765754699707,0
normal,17460,0.0,5.83765754699707,0
normal,17470,0.0,5.8256172180175785,0
normal,17480,0.0,5.7225486755371096,0
normal,17490,0.0,5.788013744354248,0
normal,17500,0.0,5.816236877441407,0
normal,17510,0.0,6.036858367919922,0
normal,17520,0.0,5.953717803955078,0
normal,17530,0.0,5.83765754699707,0
normal,17540,0.0,5.83765754699707,0
normal,17550,0.0,5.83765754699707,0
normal,17560,0.0,5.83765754699707,0
normal,17570,0.0,5.83765754699707,0
normal,17580,0.0,5.83765754699707,0
normal,17590,0.0,5.83765754699707,0
normal,17600,0.0,5.83765754699707,0
normal,17610,0.0,5.869493675231934,0
normal,17620,0.0,6.408362293243409,0
normal,17630,0.0,5.672114276885987,0
normal,17640,0.0,5.840482616424561,0
normal,17650,0.0,5.578370380401611,0
normal,17660,0.0,5.5465407371521,0
normal,17670,0.0,5.742363929748535,0
normal,17680,0.0,7.249591827392578,0
normal,17690,0.0,6.979990291595459,0
normal,17700,0.0,6.617735958099365,0
normal,17710,0.0,6.604099750518799,0
normal,17720,0.0,6.113302898406983,0
normal,17730,0.0,5.734800338745117,0
normal,17740,0.0,6.408556747436523,0
normal,17750,0.0,5.723631191253662,0
normal,17760,0.0,6.058819389343261,0
normal,17770,0.0,5.720487976074219,0
normal,17780,0.0,5.456776905059814,0
normal,17790,0.0,5.145281505584717,0
normal,17800,0.0,5.964824295043945,0
normal,17810,0.0,5.301837158203125,0
normal,17820,0.0,5.8836077690124515,0
normal,17830,0.0,5.575027656555176,0
normal,17840,0.0,5.977073860168457,0
normal,17850,0.0,5.808883762359619,0
normal,17860,0.0,5.775677585601807,0
normal,17870,0.0,6.828548622131348,0
normal,17880,0.0,7.10193452835083,0
normal,17890,0.0,5.907274532318115,0
normal,17900,0.0,5.16573657989502,0
normal,17910,0.0,5.704975986480713,0
normal,17920,0.0,5.104612731933594,0
normal,17930,0.0,5.1987964630126955,0
normal,17940,0.0,5.3134173393249515,0
normal,17950,1.0,5.09835033416748,0
normal,17960,0.0,4.923152446746826,0
normal,17970,0.0,4.983268165588379,0
normal,17980,0.0,4.714107799530029,0
normal,17990,0.0,4.958439826965332,0
normal,18000,0.0,4.950777816772461,0
normal,18010,0.0,4.9553858757019045,0
normal,18020,0.0,4.961812114715576,0
normal,18030,0.0,4.963441181182861,0
normal,18040,0.0,4.970551586151123,0
normal,18050,0.0,4.986203670501709,0
normal,18060,0.0,4.953705215454102,0
normal,18070,0.0,4.960644817352295,0
normal,18080,0.0,4.967703533172608,0
normal,18090,0.0,4.934321022033691,0
normal,18100,0.0,4.886766147613526,0
normal,18110,0.0,4.930395603179932,0
normal,18120,0.0,5.090877437591553,0
normal,18130,0.0,5.1355572700500485,0
normal,18140,0.0,5.063845443725586,0
normal,18150,0.0,5.058338832855225,0
normal,18160,0.0,5.073204803466797,0
normal,18170,0.0,4.966002464294434,0
normal,18180,0.0,5.172406005859375,0
normal,18190,0.0,5.107731819152832,0
normal,18200,0.0,4.998222732543946,0
normal,18210,0.0,5.009615802764893,0
normal,18220,0.0,5.254556465148926,0
normal,18230,0.0,5.559047508239746,0
normal,18240,0.0,4.966518592834473,0
normal,18250,0.0,4.816068840026856,0
normal,18260,0.0,4.703067398071289,0
normal,18270,0.0,5.014511489868164,0
normal,18280,0.0,5.9939898490905765,0
normal,18290,0.0,5.734294986724853,0
normal,18300,0.0,6.932865619659424,0
normal,18310,0.0,5.945914936065674,0
normal,18320,0.0,5.199976825714112,0
normal,18330,0.0,6.6214336395263675,0
normal,18340,0.0,5.898348712921143,0
normal,18350,0.0,6.124064350128174,0
normal,18360,0.0,6.245461082458496,0
normal,18370,0.0,6.3809043884277346,0
normal,18380,0.0,6.054634094238281,0
normal,18390,0.0,6.217387962341308,0
normal,18400,0.0,5.942143249511719,0
normal,18410,0.0,5.782651805877686,0
normal,18420,0.0,5.5645404815673825,0
normal,18430,0.0,5.735846519470215,0
normal,18440,0.0,5.733535099029541,0
normal,18450,0.0,5.736181449890137,0
normal,18460,0.0,5.740507411956787,0
normal,18470,0.0,5.814512825012207,0
normal,18480,0.0,5.754137134552002,0
normal,18490,0.0,5.755083465576172,0
normal,18500,0.0,5.753078174591065,0
normal,18510,0.0,5.742255210876465,0
normal,18520,0.0,5.748927211761474,0
normal,18530,0.0,5.747608280181884,0
normal,18540,0.0,5.604684162139892,0
normal,18550,0.0,5.859012317657471,0
normal,18560,0.0,5.805355072021484,0
normal,18570,0.0,5.943749046325683,0
normal,18580,0.0,5.985739612579346,0
normal,18590,0.0,6.273651027679444,0
normal,18600,0.0,6.074392890930175,0
normal,18610,1.0,5.725302791595459,0
normal,18620,1.0,5.953286361694336,0
normal,18630,0.0,5.894921875,0
normal,18640,1.0,5.761075496673584,0
normal,18650,1.0,5.720671463012695,0
normal,18660,0.0,5.773648834228515,0
normal,18670,1.0,5.861932563781738,0
normal,18680,1.0,6.449835014343262,0
normal,18690,0.0,6.421061038970947,0
normal,18700,0.0,5.604714488983154,0
normal,18710,0.0,5.990572452545166,0
normal,18720,0.0,6.234394359588623,0
normal,18730,0.0,5.542603492736816,0
normal,18740,0.0,5.586362648010254,0
normal,18750,0.0,5.617417621612549,0
normal,18760,0.0,6.20149507522583,0
normal,18770,0.0,6.35714111328125,0
normal,18780,0.0,5.680942153930664,0
normal,18790,0.0,7.322712230682373,0
normal,18800,0.0,6.821805191040039,0
normal,18810,0.0,5.161636257171631,0
normal,18820,0.0,5.308505439758301,0
normal,18830,0.0,5.768248844146728,0
normal,18840,0.0,5.378065490722657,0
normal,18850,0.0,5.584022331237793,0
normal,18860,0.0,6.184801197052002,0
normal,18870,0.0,5.283216190338135,0
normal,18880,0.0,6.1442131996154785,0
normal,18890,0.0,5.744900417327881,0
normal,18900,0.0,5.7267192840576175,0
normal,18910,0.0,5.615535926818848,0
normal,18920,0.0,5.638915157318115,0
normal,18930,0.0,5.643397045135498,0
normal,18940,0.0,5.636986255645752,0
normal,18950,0.0,5.638291072845459,0
normal,18960,0.0,5.637192153930664,0
normal,18970,0.0,5.636862087249756,0
normal,18980,0.0,5.643560695648193,0
normal,18990,0.0,5.66997766494751,0
normal,19000,0.0,5.481506443023681,0
normal,19010,0.0,5.747434806823731,0
normal,19020,0.0,5.774440479278565,0
normal,19030,0.0,5.569053077697754,0
normal,19040,0.0,5.587985897064209,0
normal,19050,0.0,5.610479068756104,0
normal,19060,0.0,5.6580840110778805,0
normal,19070,0.0,5.632514953613281,0
normal,19080,0.0,5.636917018890381,0
normal,19090,0.0,5.485438442230224,0
normal,19100,0.0,5.82669849395752,0
normal,19110,0.0,5.728526306152344,0
normal,19120,0.0,5.626715087890625,0
normal,19130,0.0,6.058973121643066,0
normal,19140,0.0,5.868270587921143,0
normal,19150,0.0,5.621428489685059,0
normal,19160,0.0,5.568883609771729,0
normal,19170,0.0,5.427438259124756,0
normal,19180,0.0,5.036185932159424,0
normal,19190,0.0,5.693463706970215,0
normal,19200,0.0,6.159236812591553,0
normal,19210,0.0,5.616885757446289,0
normal,19220,0.0,5.924428653717041,0
normal,19230,0.0,5.784071540832519,0
normal,19240,0.0,5.746224021911621,0
normal,19250,0.0,5.760267066955566,0
normal,19260,0.0,5.75003833770752,0
normal,19270,0.0,5.718007278442383,0
normal,19280,0.0,5.769699192047119,0
normal,19290,0.0,5.8033500671386715,0
normal,19300,0.0,5.898718929290771,0
normal,19310,0.0,5.895197010040283,0
normal,19320,0.0,5.810523891448975,0
normal,19330,0.0,5.787143802642822,0
normal,19340,0.0,5.865898704528808,0
normal,19350,0.0,5.75327320098877,0
normal,19360,0.0,5.855714607238769,0
normal,19370,0.0,5.765502262115478,0
normal,19380,0.0,5.732405662536621,0
normal,19390,0.0,5.735644435882568,0
normal,19400,0.0,5.751643371582031,0
normal,19410,0.0,5.742274951934815,0
normal,19420,0.0,5.761388778686523,0
normal,19430,0.0,5.871925735473633,0
normal,19440,0.0,5.938776206970215,0
normal,19450,0.0,5.728417491912841,0
normal,19460,0.0,5.728842830657959,0
normal,19470,0.0,5.73189640045166,0
normal,19480,0.0,5.723078346252441,0
normal,19490,0.0,5.73302640914917,0
normal,19500,0.0,5.738621520996094,0
normal,19510,0.0,5.7385152816772464,0
normal,19520,0.0,5.733429431915283,0
normal,19530,0.0,5.726048851013184,0
normal,19540,0.0,5.734685039520263,0
normal,19550,0.0,5.740678977966309,0
normal,19560,0.0,5.732904052734375,0
normal,19570,0.0,5.74477252960205,0
normal,19580,0.0,5.750426006317139,0
normal,19590,0.0,5.710838031768799,0
normal,19600,0.0,5.5239180564880375,0
normal,19610,0.0,5.485307884216309,0
normal,19620,1.0,5.448981857299804,0
normal,19630,1.0,5.240777778625488,0
normal,19640,0.0,5.966641902923584,0
normal,19650,0.0,6.054067707061767,0
normal,19660,0.0,6.302004432678222,0
normal,19670,1.0,6.242903137207032,0
normal,19680,0.0,6.27047290802002,0
normal,19690,0.0,5.8868247985839846,0
normal,19700,0.0,6.669801998138428,0
normal,19710,1.0,5.64262809753418,0
normal,19720,0.0,5.84299898147583,0
normal,19730,0.0,5.849068260192871,0
normal,19740,0.0,5.975790786743164,0
normal,19750,0.0,5.3557618141174315,0
normal,19760,0.0,5.3232027053833,0
normal,19770,0.0,5.451828384399414,0
normal,19780,0.0,5.545698833465576,0
normal,19790,0.0,5.791864013671875,0
normal,19800,0.0,6.7789819717407225,0
normal,19810,0.0,5.981801891326905,0
normal,19820,0.0,6.180743980407715,0
normal,19830,0.0,6.610516166687011,0
normal,19840,0.0,6.211792087554931,0
normal,19850,0.0,5.861877822875977,0
normal,19860,0.0,4.933294677734375,0
normal,19870,0.0,5.52430830001831,0
normal,19880,0.0,5.340505313873291,0
normal,19890,0.0,5.387310981750488,0
normal,19900,0.0,4.775869655609131,0
normal,19910,0.0,5.214559841156006,0
normal,19920,0.0,5.3951746940612795,0
normal,19930,0.0,5.105262279510498,0
normal,19940,0.0,5.181172847747803,0
normal,19950,1.0,5.033303928375244,0
normal,19960,1.0,5.180299186706543,0
normal,19970,1.0,5.133361339569092,0
normal,19980,1.0,4.988082027435302,0
normal,19990,1.0,4.901888656616211,0
normal,20000,1.0,5.160984706878662,0
normal,20010,1.0,5.107215023040771,0
normal,20020,1.0,4.629167079925537,0
normal,20030,1.0,5.4594768524169925,0
normal,20040,1.0,5.558443641662597,0
normal,20050,0.0,5.7575499534606935,0
normal,20060,0.0,5.244624328613281,0
normal,20070,1.0,5.354912185668946,0
normal,20080,1.0,5.721507930755616,0
normal,20090,1.0,5.396687602996826,0
normal,20100,1.0,5.898210906982422,0
normal,20110,1.0,5.445362186431884,0
normal,20120,0.0,6.530924224853516,0
normal,20130,0.0,6.705067920684814,0
normal,20140,0.0,6.30857629776001,0
normal,20150,0.0,7.480842590332031,0
normal,20160,0.0,7.485523223876953,0
normal,20170,0.0,7.501482963562012,0
normal,20180,0.0,7.28997802734375,0
normal,20190,0.0,5.760459136962891,0
normal,20200,0.0,6.04334716796875,0
normal,20210,0.0,5.299399566650391,0
normal,20220,0.0,6.035300159454346,0
normal,20230,0.0,5.4337992668151855,0
normal,20240,0.0,5.99535722732544,0
normal,20250,0.0,5.897314071655273,0
normal,20260,0.0,5.593282890319824,0
normal,20270,0.0,5.59379358291626,0
normal,20280,0.0,5.590785312652588,0
normal,20290,0.0,5.596193885803222,0
normal,20300,0.0,5.5992536544799805,0
normal,20310,0.0,5.603191375732422,0
normal,20320,0.0,5.603191375732422,0
normal,20330,0.0,5.603191375732422,0
normal,20340,0.0,5.6026922225952145,0
normal,20350,0.0,5.601172256469726,0
normal,20360,0.0,5.60384349822998,0
normal,20370,0.0,5.603634071350098,0
normal,20380,0.0,5.60130615234375,0
normal,20390,0.0,5.4616412162780765,0
normal,20400,0.0,5.513078212738037,0
normal,20410,0.0,5.515763664245606,0
normal,20420,0.0,5.515763664245606,0
normal,20430,0.0,5.510864543914795,0
normal,20440,0.0,5.507120132446289,0
normal,20450,0.0,5.5241851806640625,0
normal,20460,0.0,5.50367431640625,0
normal,20470,0.0,5.536819267272949,0
normal,20480,0.0,5.68056173324585,0
normal,20490,0.0,5.652978134155274,0
normal,20500,0.0,5.81070728302002,0
normal,20510,0.0,5.9362386703491214,0
normal,20520,0.0,5.780879497528076,0
normal,20530,0.0,5.472429847717285,0
normal,20540,0.0,5.756705188751221,0
normal,20550,1.0,4.9299397468566895,0
normal,20560,1.0,6.255557537078857,0
normal,20570,0.0,6.1404948234558105,0
normal,20580,0.0,5.853676986694336,0
normal,20590,1.0,6.48752908706665,0
normal,20600,1.0,7.435050106048584,0
normal,20610,1.0,6.4308806419372555,0
normal,20620,1.0,6.212458515167237,0
normal,20630,1.0,6.109868335723877,0
normal,20640,1.0,6.279341411590576,0
normal,20650,1.0,6.428351497650146,0
normal,20660,1.0,6.370491981506348,0
normal,20670,1.0,6.602597332000732,0
normal,20680,1.0,6.299302101135254,0
normal,20690,1.0,7.2456504821777346,0
normal,20700,1.0,6.530513954162598,0
normal,20710,1.0,7.225304889678955,0
normal,20720,1.0,7.581900596618652,0
normal,20730,1.0,8.037908935546875,0
normal,20740,1.0,8.100482940673828,0
normal,20750,1.0,7.41389217376709,0
normal,20760,0.0,6.300455760955811,0
normal,20770,0.0,6.300455760955811,0
normal,20780,0.0,6.300455760955811,0
normal,20790,0.0,6.300455760955811,0
normal,20800,0.0,6.291341400146484,0
normal,20810,0.0,6.313218498229981,0
normal,20820,0.0,6.669138336181641,0
normal,20830,0.0,6.460613250732422,0
normal,20840,0.0,6.688462829589843,0
normal,20850,0.0,6.300455760955811,0
normal,20860,0.0,6.300455760955811,0
normal,20870,0.0,6.300455760955811,0
normal,20880,0.0,6.300455760955811,0
normal,20890,0.0,6.300455760955811,0
normal,20900,0.0,6.300455760955811,0
normal,20910,0.0,6.300455760955811,0
normal,20920,0.0,6.300455760955811,0
normal,20930,0.0,6.300455760955811,0
normal,20940,0.0,7.0720751762390135,0
normal,20950,0.0,7.083180618286133,0
normal,20960,0.0,7.037378406524658,0
normal,20970,0.0,5.923162174224854,0
normal,20980,0.0,6.149399852752685,0
normal,20990,0.0,6.516354942321778,0
normal,21000,0.0,6.333759403228759,0
normal,21010,0.0,6.6097691535949705,0
normal,21020,0.0,6.851124382019043,0
normal,21030,0.0,6.8611551284790036,0
normal,21040,0.0,7.093620681762696,0
normal,21050,0.0,6.519302272796631,0
normal,21060,0.0,6.702698802947998,0
normal,21070,0.0,6.62319803237915,0
normal,21080,0.0,6.578909778594971,0
normal,21090,0.0,6.576297283172607,0
normal,21100,0.0,6.3967362403869625,0
normal,21110,0.0,6.614828395843506,0
normal,21120,0.0,6.603376865386963,0
normal,21130,0.0,6.7626540184021,0
normal,21140,0.0,6.883656215667725,0
normal,21150,0.0,6.746008205413818,0
normal,21160,0.0,6.648036479949951,0
normal,21170,0.0,6.6420234680175785,0
normal,21180,0.0,6.652330684661865,0
normal,21190,0.0,6.640566349029541,0
normal,21200,0.0,6.640566349029541,0
normal,21210,0.0,6.640566349029541,0
normal,21220,0.0,6.640566349029541,0
normal,21230,0.0,6.640566349029541,0
normal,21240,0.0,6.590705299377442,0
normal,21250,0.0,6.22328462600708,0
normal,21260,0.0,5.341905498504639,0
normal,21270,0.0,6.011479377746582,0
normal,21280,0.0,5.931171321868897,0
normal,21290,0.0,6.720914745330811,0
normal,21300,0.0,6.279583072662353,0
normal,21310,0.0,5.600773715972901,0
normal,21320,0.0,4.966403865814209,0
normal,21330,0.0,4.836428165435791,0
normal,21340,0.0,5.6992486953735355,0
normal,21350,0.0,6.846388530731201,0
normal,21360,0.0,6.996371936798096,0
normal,21370,0.0,6.942011833190918,0
normal,21380,0.0,6.926967811584473,0
normal,21390,0.0,6.918442153930664,0
normal,21400,0.0,6.800601577758789,0
normal,21410,0.0,6.760398197174072,0
normal,21420,0.0,5.368744277954102,0
normal,21430,0.0,5.868274211883545,0
normal,21440,0.0,5.764735889434815,0
normal,21450,0.0,4.973870182037354,0
normal,21460,1.0,6.067262458801269,0
normal,21470,1.0,5.8361307144165036,0
normal,21480,1.0,5.843575954437256,0
normal,21490,1.0,5.527173614501953,0
normal,21500,1.0,6.742337989807129,0
normal,21510,1.0,6.72139892578125,0
normal,21520,1.0,5.207195281982422,0
normal,21530,0.0,6.410724258422851,0
normal,21540,1.0,6.46304931640625,0
normal,21550,1.0,6.377312088012696,0
normal,21560,1.0,6.386806964874268,0
normal,21570,1.0,6.397782993316651,0
normal,21580,0.0,6.402581405639649,0
normal,21590,0.0,6.399104595184326,0
normal,21600,0.0,6.411345672607422,0
normal,21610,0.0,6.411345672607422,0
normal,21620,0.0,6.411345672607422,0
normal,21630,0.0,6.411345672607422,0
normal,21640,0.0,6.411345672607422,0
normal,21650,0.0,6.411345672607422,0
normal,21660,0.0,6.411345672607422,0
normal,21670,0.0,6.411345672607422,0
normal,21680,0.0,6.411345672607422,0
normal,21690,0.0,6.754232883453369,0
normal,21700,0.0,6.1343413352966305,0
normal,21710,0.0,6.080482482910156,0
normal,21720,0.0,6.517847537994385,0
normal,21730,0.0,6.093418979644776,0
normal,21740,0.0,5.177205181121826,0
normal,21750,0.0,5.67277250289917,0
normal,21760,0.0,4.856828022003174,0
normal,21770,0.0,6.058907508850098,0
normal,21780,0.0,7.270898056030274,0
normal,21790,0.0,5.952193355560302,0
normal,21800,0.0,5.791780471801758,0
normal,21810,0.0,7.048738288879394,0
normal,21820,0.0,5.928830909729004,0
normal,21830,0.0,5.520057678222656,0
normal,21840,0.0,5.191903495788575,0
normal,21850,0.0,5.775114727020264,0
normal,21860,0.0,5.067553615570068,0
normal,21870,0.0,5.656318187713623,0
normal,21880,0.0,5.11693754196167,0
normal,21890,0.0,5.11826868057251,0
normal,21900,0.0,5.659417724609375,0
normal,21910,0.0,6.375519752502441,0
normal,21920,0.0,5.3331249237060545,0
normal,21930,0.0,5.9989419937133786,0
normal,21940,0.0,6.074790287017822,0
normal,21950,0.0,6.539714527130127,0
normal,21960,0.0,6.857193660736084,0
normal,21970,0.0,6.114607620239258,0
normal,21980,1.0,7.14879674911499,0
normal,21990,1.0,6.243284511566162,0
normal,22000,1.0,5.3942793846130375,0
normal,22010,0.0,5.338270759582519,0
normal,22020,0.0,5.888588809967041,0
normal,22030,0.0,5.486523914337158,0
normal,22040,0.0,5.0683738708496096,0
normal,22050,0.0,5.693678569793701,0
normal,22060,0.0,6.188739871978759,0
normal,22070,0.0,5.454713916778564,0
normal,22080,0.0,6.264572238922119,0
normal,22090,0.0,6.92790994644165,0
normal,22100,0.0,6.008930969238281,0
normal,22110,0.0,6.352890110015869,0
normal,22120,0.0,6.491910743713379,0
normal,22130,0.0,6.358839797973633,0
normal,22140,0.0,6.41235990524292,0
normal,22150,0.0,6.353319454193115,0
normal,22160,0.0,6.353319454193115,0
normal,22170,0.0,6.413643264770508,0
normal,22180,0.0,6.252254486083984,0
normal,22190,0.0,6.353319454193115,0
normal,22200,0.0,6.353319454193115,0
normal,22210,0.0,6.353319454193115,0
normal,22220,0.0,6.353319454193115,0
normal,22230,0.0,6.353319454193115,0
